,date,bithumb,coinone,korbit,upbit,gopax
1938,2019-04-18,701777368,0,0,203590007,0
1939,2019-04-19,761152468,0,0,165274503,0
1940,2019-04-20,654869287,0,0,122247075,0
1941,2019-04-21,746132030,0,0,190394399,0
1942,2019-04-22,802888756,0,0,140286614,6
1943,2019-04-23,902953798,0,0,157926689,0
1944,2019-04-24,526008446,0,0,219248668,34
1945,2019-04-25,614974290,0,0,149029344,0
1946,2019-04-26,353587585,0,0,140667932,0
1947,2019-04-27,417684624,0,0,79832273,8
1948,2019-04-28,634189457,0,0,88556162,0
1949,2019-04-29,738273451,0,0,111858744,0
1950,2019-04-30,731105969,0,0,131071602,0
1951,2019-05-01,489787497,0,0,86624903,0
1952,2019-05-02,460448583,0,0,97883406,0
1953,2019-05-03,487333450,0,0,169989720,0
1954,2019-05-04,492125260,0,0,158306616,0
1955,2019-05-05,629464039,0,0,68841803,0
1956,2019-05-06,594475653,0,0,88568217,0
1957,2019-05-07,685046855,0,0,104269905,0
1958,2019-05-08,785354058,0,0,87995902,0
1959,2019-05-09,587256681,0,0,104294568,1
1960,2019-05-10,564231210,0,0,152569044,0
1961,2019-05-11,793638311,0,0,412078440,0
1962,2019-05-12,808594108,0,0,442255968,0
1963,2019-05-13,898221472,0,0,436211323,0
1964,2019-05-14,1159517145,0,0,1075486604,0
1965,2019-05-15,1001615533,0,0,920727767,0
1966,2019-05-16,1058247179,0,0,1017754350,8
1967,2019-05-17,896120101,0,0,699287317,0
1968,2019-05-18,821992598,0,0,546317486,0
1969,2019-05-19,603502069,0,0,628050742,0
1970,2019-05-20,949170154,0,0,432259874,0
1971,2019-05-21,846138524,0,0,649872769,0
1972,2019-05-22,819239059,0,0,444119713,12
1973,2019-05-23,798270642,0,0,360963370,0
1974,2019-05-24,605507761,0,0,661421981,4197
1975,2019-05-25,1062600634,0,0,643186451,0
1976,2019-05-26,800890693,0,0,650124826,9
1977,2019-05-27,937475558,0,0,914357656,142
1978,2019-05-28,964932630,0,0,752666875,333
1979,2019-05-29,1158018271,0,0,964599532,50
1980,2019-05-30,950914147,0,0,1055235877,141
1981,2019-05-31,990589202,0,0,664596669,16
1982,2019-06-01,1111093770,0,0,466881264,0
1983,2019-06-02,655610716,0,0,412156432,0
1984,2019-06-03,890615032,0,0,714946871,0
1985,2019-06-04,1000369914,0,0,669250328,4
1986,2019-06-05,761577466,0,0,618448829,304
1987,2019-06-06,756357406,0,0,474705821,687
1988,2019-06-07,737165846,0,7039841,684785096,11146723
1989,2019-06-08,597624542,0,4391053,363509033,5300311
1990,2019-06-09,644019875,0,6472735,328216620,5337456
1991,2019-06-10,837812622,0,9429668,347764401,11415184
1992,2019-06-11,452986965,0,4259193,268905246,8414979
1993,2019-06-12,774918808,0,6643056,279172846,9752395
1994,2019-06-13,743067912,0,5887621,279909395,9419985
1995,2019-06-14,706561714,0,7229129,234266197,11025831
1996,2019-06-15,396000242,0,5672623,253746746,6887661
1997,2019-06-16,1036043004,0,10784583,374891737,9191288
1998,2019-06-17,661348405,0,7497718,372409170,6556221
1999,2019-06-18,805377121,0,6518232,377721814,5059060
2000,2019-06-19,718058091,0,4251730,327661178,6830722
2001,2019-06-20,709031225,0,5623454,273028711,10780919
2002,2019-06-21,972383886,0,8915372,463910742,15676471
2003,2019-06-22,931599655,0,15192271,705983190,32628336
2004,2019-06-23,868488802,0,7128799,344871511,15537226
2005,2019-06-24,948786695,0,5468814,251591809,15175472
2006,2019-06-25,892361722,0,8619852,349141477,19623859
2007,2019-06-26,1532677714,0,21123883,903272099,51630959
2008,2019-06-27,1168427035,0,14841477,560848370,41391804
2009,2019-06-28,889697434,0,3634803,331496601,32270887
2010,2019-06-29,852586568,0,2804187,272420142,21210155
2011,2019-06-30,827830021,0,2809518,206360117,17283990
2012,2019-07-01,881174170,0,5773314,317603900,22465324
2013,2019-07-02,863930078,0,4859718,279715338,28772861
2014,2019-07-03,992702729,0,3438919,201318568,28690955
2015,2019-07-04,743527768,0,2517474,189863568,18032106
2016,2019-07-05,690715902,0,2064524,152033257,16980161
2017,2019-07-06,469647282,0,2195207,165798060,12670685
2018,2019-07-07,620983083,0,1173027,126256395,10566732
2019,2019-07-08,704551208,0,2447788,178145783,16733231
2020,2019-07-09,792086903,0,3018212,178752052,22270700
2021,2019-07-10,379480546,0,3947119,249856785,29140420
2022,2019-07-11,991049619,0,2843276,262889015,24077701
2023,2019-07-12,529527987,0,2557897,237438602,20204046
2024,2019-07-13,542364524,0,1311297,107984523,10147600
2025,2019-07-14,807295651,0,2487525,161818467,19113555
2026,2019-07-15,729473079,0,4409898,263821852,27858023
2027,2019-07-16,736988481,0,2444652,189385431,20098545
2028,2019-07-17,863875425,0,3003350,236209775,29343488
2029,2019-07-18,801926630,0,2169328,275743841,27007652
2030,2019-07-19,980689747,0,1742049,158439413,15371745
2031,2019-07-20,456103542,0,1296938,234452892,14135921
2032,2019-07-21,515708208,0,980770,159192676,8787522
2033,2019-07-22,565616092,0,1120076,264895091,9459886
2034,2019-07-23,651172126,0,1370272,215683936,8839389
2035,2019-07-24,580831547,0,1745480,175235012,12412262
2036,2019-07-25,598556067,0,1224651,117367869,8337217
2037,2019-07-26,567485875,0,510670,142883833,6393535
2038,2019-07-27,535604877,0,1370954,119963329,9058582
2039,2019-07-28,587451847,0,989016,69749351,4745170
2040,2019-07-29,581567759,0,673767,87210710,6556611
2041,2019-07-30,514564927,0,785414,84554354,5824073
2042,2019-07-31,572317681,0,999695,106529157,8380261
2043,2019-08-01,552290044,0,1021014,70846848,8039738
2044,2019-08-02,411309420,0,1037961,94102225,12836306
2045,2019-08-03,533494351,0,806192,63861865,8069513
2046,2019-08-04,630535302,0,636521,67588548,10417672
2047,2019-08-05,706985906,0,2031095,163517459,25638270
2048,2019-08-06,624767426,0,1220892,136912820,30063832
2049,2019-08-07,640696702,0,810584,82852211,20597292
2050,2019-08-08,618197362,0,866804,75588532,11888823
2051,2019-08-09,578752483,0,702589,87552602,9878344
2052,2019-08-10,472268705,0,681008,80994135,10001532
2053,2019-08-11,576308578,0,573617,67376774,7177083
2054,2019-08-12,537214746,0,431288,43135263,4672853
2055,2019-08-13,539463507,0,681596,74681403,7463309
2056,2019-08-14,505517895,0,739764,137653818,13265771
2057,2019-08-15,672970868,0,969289,146315672,18869762
2058,2019-08-16,541733900,0,2497088,72022188,15992883
2059,2019-08-17,475636467,0,2784928,41476896,7248119
2060,2019-08-18,406046044,0,4886664,74945842,7544006
2061,2019-08-19,0,0,4345461,73144968,11843210
2062,2019-08-20,0,0,3064981,56488262,9155376
2063,2019-08-21,0,0,4624023,70074995,11442466
2064,2019-08-22,0,0,4761789,94420946,8664216
2065,2019-08-23,0,0,3620802,107581895,6118606
2066,2019-08-24,0,0,2941327,96311923,4964089
2067,2019-08-25,0,0,2748983,88872144,4909544
2068,2019-08-26,0,0,4867423,67584374,7973065
2069,2019-08-27,0,0,2379616,48091803,5403581
2070,2019-08-28,0,0,4238847,90139834,6584638
2071,2019-08-29,0,0,3046923,80510743,7845500
2072,2019-08-30,0,0,1864830,47589353,4608637
2073,2019-08-31,0,0,1835293,31473861,3085598
2074,2019-09-01,0,0,1350977,31852802,3160275
2075,2019-09-02,0,0,3541633,56154344,9129341
2076,2019-09-03,0,0,3739196,66486704,11208057
2077,2019-09-04,0,0,2309275,64891370,6960320
2078,2019-09-05,0,0,1903490,61450943,5632668
2079,2019-09-06,0,0,4350862,67979544,9456733
2080,2019-09-07,0,0,2825302,53349396,4379793
2081,2019-09-08,0,0,2913325,65864497,4681532
2082,2019-09-09,0,0,3538908,80047320,9956248
2083,2019-09-10,0,0,3117491,55898503,3936870
2084,2019-09-11,0,0,2677459,51582815,5711431
2085,2019-09-12,0,0,2102796,53365690,4085172
2086,2019-09-13,0,0,1678100,27732995,3041043
2087,2019-09-14,0,0,2009548,49127371,3621083
2088,2019-09-15,0,0,1412798,45829099,2825679
2089,2019-09-16,0,0,2921463,62966246,8276045
2090,2019-09-17,0,0,6131749,132253832,6770289
2091,2019-09-18,434445659,0,5437012,179405493,7667904
2092,2019-09-19,547139950,0,8339254,153547946,10479535
2093,2019-09-20,451817972,0,3438285,72441896,5179690
2094,2019-09-21,480105294,0,2684854,48951135,3893162
2095,2019-09-22,498522801,0,3108976,59401944,4807391
2096,2019-09-23,561349129,0,3705294,78311285,6543523
2097,2019-09-24,623602982,0,12818259,179843829,13606313
2098,2019-09-25,435152102,0,10977888,131897805,14784630
2099,2019-09-26,557825514,0,9190521,107081531,11907314
2100,2019-09-27,393141978,0,6193531,66328623,7479453
2101,2019-09-28,389550190,0,4177967,42242050,4925312
2102,2019-09-29,242721486,0,4128093,35906230,4128473
2103,2019-09-30,291666557,0,8681434,106522422,10111607
2104,2019-10-01,523922466,0,5727060,70805398,8132882
2105,2019-10-02,498577450,0,3430918,53406933,5029524
2106,2019-10-03,117457407,0,2704711,48149241,3888976
2107,2019-10-04,135182054,0,2958328,54623840,3366816
2108,2019-10-05,128233331,0,2586796,50729253,2963179
2109,2019-10-06,137534659,0,3678692,59000085,4177159
2110,2019-10-07,257360271,0,7405091,109699527,11416674
2111,2019-10-08,245778254,0,3456560,79624907,5476460
2112,2019-10-09,301678699,0,5364993,93713426,7222316
2113,2019-10-10,268526290,0,3456892,65830395,6152638
2114,2019-10-11,289916009,0,6482192,60935470,8028672
2115,2019-10-12,60176931,0,2048896,30684435,2909815
2116,2019-10-13,203882244,0,2501938,35037130,2978548
2117,2019-10-14,271957262,0,3683350,66839028,4734852
2118,2019-10-15,340695977,0,4594683,71423107,4708578
2119,2019-10-16,285965156,0,4269486,61589317,4660506
2120,2019-10-17,241296996,0,3638521,70143179,4611791
2121,2019-10-18,202505656,0,3969880,66093138,4242524
2122,2019-10-19,146364537,0,2999197,44950900,2975819
2123,2019-10-20,216891217,0,3536809,44046232,4115734
2124,2019-10-21,247712262,0,3264617,56039277,5639080
2125,2019-10-22,288591212,0,2700478,53847691,4263761
2126,2019-10-23,348538359,0,8164384,109531272,7280418
2127,2019-10-24,213723556,0,3760580,69752595,4280316
2128,2019-10-25,363783102,0,13478337,134143812,15154569
2129,2019-10-26,460555781,0,12769084,159146364,22564388
2130,2019-10-27,479128070,0,4276400,157145489,13373912
2131,2019-10-28,422437690,0,2978294,158288646,9230801
2132,2019-10-29,397869146,0,2765418,141245470,8290262
2133,2019-10-30,412492523,0,3291764,112112978,7611120
2134,2019-10-31,252531886,0,2386709,95240407,7329346
2135,2019-11-01,269603176,0,1679213,82455944,3878236
2136,2019-11-02,249629051,0,1114315,54280792,2971395
2137,2019-11-03,444029704,0,2372667,62274630,2654912
2138,2019-11-04,391665753,0,2857105,70020928,4424089
2139,2019-11-05,503571812,0,2709671,105599940,5651760
2140,2019-11-06,459017416,0,2460884,78193149,4614385
2141,2019-11-07,425948154,0,3867383,105889683,4747074
2142,2019-11-08,397345368,0,4945554,77930983,5994984
2143,2019-11-09,261493388,0,1175649,34261939,2044586
2144,2019-11-10,354433571,0,2859662,59679465,3421882
2145,2019-11-11,426941902,0,2462893,51668091,4209402
2146,2019-11-12,389268606,0,2441512,53307078,3889778
2147,2019-11-13,359653516,0,1495695,35150883,2701193
2148,2019-11-14,268850884,0,2045830,58042230,2978550
2149,2019-11-15,388708635,0,3130519,59538644,4756872
2150,2019-11-16,251447285,0,1078936,25114379,1727925
2151,2019-11-17,311963493,0,1457387,35271176,2079102
2152,2019-11-18,305475220,0,3668464,59943687,3542726
2153,2019-11-19,343799593,0,2768884,56782632,4317832
2154,2019-11-20,342191208,0,2272289,40296695,2536038
2155,2019-11-21,358129290,0,4442800,60322897,4377635
2156,2019-11-22,357553509,0,9922768,81827385,9244885
2157,2019-11-23,175935011,0,2704283,43488001,3109963
2158,2019-11-24,256640713,0,3736036,40539784,3655242
2159,2019-11-25,437926012,0,9712971,95412309,10125176
2160,2019-11-26,353271458,0,3406908,46173801,4932855
2161,2019-11-27,453486144,0,5794229,207286003,10699099
2162,2019-11-28,375322145,0,2866453,165441017,5334502
2163,2019-11-29,349937031,0,3290329,96489863,7490085
2164,2019-11-30,213412056,0,1803586,50436927,4690972
2165,2019-12-01,331633930,0,1669070,61718888,6442283
2166,2019-12-02,300135704,0,1692158,36244621,4133782
2167,2019-12-03,365423172,0,1251600,49124637,4235862
2168,2019-12-04,385671749,0,4720682,51320482,7372406
2169,2019-12-05,291169438,0,2468044,36990612,5109475
2170,2019-12-06,232361892,0,2164424,32572539,3730853
2171,2019-12-07,180174109,0,907408,17488367,2400862
2172,2019-12-08,381305257,0,1153085,20733752,3089355
2173,2019-12-09,385022002,0,1857536,21313809,4471959
2174,2019-12-10,367582181,0,1357818,26544896,5604967
2175,2019-12-11,475406156,0,1032755,12892393,2578641
2176,2019-12-12,573117852,0,1543618,14806092,2536094
2177,2019-12-13,478439415,0,1320732,50421314,3966137
2178,2019-12-14,383317273,0,1129506,33189149,2361748
2179,2019-12-15,540470865,0,1461959,24032412,2574226
2180,2019-12-16,378961055,0,3547080,29855224,3718738
2181,2019-12-17,337566929,0,5325874,45616177,5273168
2182,2019-12-18,271839965,0,7738066,54436028,10128945
2183,2019-12-19,253126778,0,2871298,26760388,4522098
2184,2019-12-20,99242047,0,1994794,28106055,2727014
2185,2019-12-21,134118092,0,994784,14660410,1357696
2186,2019-12-22,130012485,0,1907216,27183350,2773434
2187,2019-12-23,91434341,0,3029594,24189747,6784569
2188,2019-12-24,65943194,0,2254584,16590958,7205344
2189,2019-12-25,42994427,0,1119078,11426306,2393770
2190,2019-12-26,76729498,0,1637131,19130882,2905740
2191,2019-12-27,71683191,0,1761425,18433073,4999856
2192,2019-12-28,122366056,0,1031890,18368494,1880363
2193,2019-12-29,77693906,0,1349821,20188433,2669317
2194,2019-12-30,45395162,0,1153787,20405783,3144134
2195,2019-12-31,40688791,0,1602271,17619142,2540720
2196,2020-01-01,28174151,0,689460,10930794,1355026
2197,2020-01-02,37408940,0,1495753,16676699,3711212
2198,2020-01-03,88193228,0,3259409,37733670,6158036
2199,2020-01-04,32474353,0,1623412,21911143,2485789
2200,2020-01-05,54617462,0,1548717,25163059,4783897
2201,2020-01-06,183464251,0,3478868,71272757,6865789
2202,2020-01-07,199768447,0,4006185,58589207,10148452
2203,2020-01-08,229537583,0,4001887,60146304,9677454
2204,2020-01-09,92638977,0,1271131,33063588,4535791
2205,2020-01-10,164738857,0,2507612,69690939,10290388
2206,2020-01-11,102101500,0,2427328,81365140,7105193
2207,2020-01-12,64641167,0,1347923,50965369,3456860
2208,2020-01-13,158535180,0,1388562,38271924,4653130
2209,2020-01-14,545860068,0,6337189,434253524,21992447
2210,2020-01-15,322781077,0,4463606,340154398,16591065
2211,2020-01-16,213531328,0,2880962,188784353,7262959
2212,2020-01-17,271604706,0,4808213,199141601,14454892
2213,2020-01-18,215661441,0,4280670,197895873,8861106
2214,2020-01-19,222822924,0,7623248,208504799,10578113
2215,2020-01-20,259834164,0,3379472,135701652,5940783
2216,2020-01-21,250958636,0,2512929,183571105,4880371
2217,2020-01-22,91854108,0,2220145,145036814,3711745
2218,2020-01-23,115031798,0,3539716,115701943,6675613
2219,2020-01-24,116583109,0,4388978,115074277,4190718
2220,2020-01-25,51717965,0,1282751,48249413,2360312
2221,2020-01-26,86284997,0,2098354,68347769,3401180
2222,2020-01-27,164200418,0,5132185,143409786,6989126
2223,2020-01-28,295498010,0,4378803,167418107,8527682
2224,2020-01-29,290395688,0,3399654,136099839,7938427
2225,2020-01-30,230448589,0,3492566,135107632,10967656
2226,2020-01-31,172903752,0,2419681,112670408,6402399
2227,2020-02-01,125967490,0,1471303,96943633,4705691
2228,2020-02-02,156103160,0,3998262,163167276,6913027
2229,2020-02-03,124329477,0,3752368,111002646,5614505
2230,2020-02-04,179675469,0,3600843,300957669,6353778
2231,2020-02-05,244609593,0,6157802,291218843,9523719
2232,2020-02-06,282821031,0,4754442,230032209,9423060
2233,2020-02-07,243285592,0,3702548,146405747,7366020
2234,2020-02-08,250362759,0,4197970,237462756,8108544
2235,2020-02-09,211188091,0,3467252,228880557,6984120
2236,2020-02-10,270271018,0,2604922,173281464,7949894
2237,2020-02-11,356377097,0,3440689,200307429,11483449
2238,2020-02-12,314994489,0,4507145,396204207,14437154
2239,2020-02-13,434771103,0,7328363,614063895,20554975
2240,2020-02-14,279037494,0,4242670,474063157,9891679
2241,2020-02-15,285772905,0,6667030,388920233,10404329
2242,2020-02-16,320537963,0,10775721,381457741,12955433
2243,2020-02-17,343087891,0,10708932,375729611,12582292
2244,2020-02-18,316805489,0,7130223,313526126,10801109
2245,2020-02-19,205783530,0,7751715,211195885,9411891
2246,2020-02-20,193560972,0,7106685,208567277,8653927
2247,2020-02-21,144441029,0,3614407,163844774,4426603
2248,2020-02-22,88256136,0,2257708,82498980,2637620
2249,2020-02-23,128585486,0,3647067,102159521,4678717
2250,2020-02-24,302199717,0,5185044,98235269,7399717
2251,2020-02-25,300304246,0,4427851,126041529,8054966
2252,2020-02-26,278917665,0,12610835,176460815,11239030
2253,2020-02-27,349387384,0,9379376,198239430,9216678
2254,2020-02-28,164839656,0,5711730,173354250,6764291
2255,2020-02-29,111567577,0,2589946,106648751,3327264
2256,2020-03-01,149986433,0,3955919,144395255,4832448
2257,2020-03-02,154184559,0,3801142,104144881,5397436
2258,2020-03-03,235496665,0,3345054,99708231,4852353
2259,2020-03-04,212474532,52043840,2471925,118449924,3031464
2260,2020-03-05,221987176,63082375,3038267,112371944,4565329
2261,2020-03-06,159492316,54123274,2812725,97464584,3748656
2262,2020-03-07,137866586,55994046,3356330,82340768,4648864
2263,2020-03-08,204311995,80987898,8251496,112888650,8845514
2264,2020-03-09,355035357,111232186,10864472,137024729,12097180
2265,2020-03-10,243789686,66147173,5265519,73746400,5529904
2266,2020-03-11,141447933,78260003,4236096,81985921,6265594
2267,2020-03-12,354167770,180928190,17876266,194451291,23196539
2268,2020-03-13,593317034,256369458,24589439,343982940,37099943
2269,2020-03-14,191924187,75153346,7888562,156006631,10781562
2270,2020-03-15,150874540,74133848,7399144,128683928,10618159
2271,2020-03-16,357697127,134555121,13387471,153065122,20810267
2272,2020-03-17,292929079,83916226,6822482,131419206,12233917
2273,2020-03-18,172675191,88887473,7837917,125541899,10445459
2274,2020-03-19,406437906,137744307,14194146,244909429,20779416
2275,2020-03-20,425447334,153332911,18795694,233412672,22788238
2276,2020-03-21,199914102,88542223,8608935,133470726,11700180
2277,2020-03-22,187522041,74093799,6921162,118021115,11191512
2278,2020-03-23,377147890,103589766,9460664,151454379,14307830
2279,2020-03-24,320717986,94701036,7622314,121201692,12016822
2280,2020-03-25,180272954,70524759,6887667,150305644,9216689
2281,2020-03-26,281421200,48329004,4488976,79332703,6040863
2282,2020-03-27,201136457,51414195,4792354,103432474,7976980
2283,2020-03-28,160961370,65639295,7048528,86173684,8842621
2284,2020-03-29,87367447,36155542,3535717,49380810,4748713
2285,2020-03-30,293624515,61796065,4564133,82747307,10514873
2286,2020-03-31,280291087,45949221,2977053,84086769,6896271
2287,2020-04-01,114875489,51133245,3756363,74589340,8454480
2288,2020-04-02,385309819,76495849,6271600,88030617,11763686
2289,2020-04-03,245199262,60767456,3851175,86075941,7875890
2290,2020-04-04,137144164,42485535,3527909,45290760,5154399
2291,2020-04-05,86079516,33868322,1582694,36688276,3454224
2292,2020-04-06,204146667,73602116,5521816,86194389,13585830
2293,2020-04-07,218545438,81037898,5074412,159591005,13451550
2294,2020-04-08,214770419,80738405,4345315,179902628,8246774
2295,2020-04-09,202888450,56367624,3305117,104246792,5389664
2296,2020-04-10,210366565,64078393,5943357,116965580,10352524
2297,2020-04-11,98531706,35591965,2155423,59960191,3610940
2298,2020-04-12,110546855,43972449,2982358,65492016,5801651
2299,2020-04-13,134237235,52462109,4301164,67291518,8315372
2300,2020-04-14,84841810,42585083,2121517,50285820,3991728
2301,2020-04-15,80550922,34259207,1855429,39636274,4490181
2302,2020-04-16,297130007,81200630,7046643,97031994,17081544
2303,2020-04-17,149305617,41436943,2128364,61093879,5079155
2304,2020-04-18,116607236,45893171,2873678,56413636,7220222
2305,2020-04-19,129131731,47246158,2313740,44631883,8119329
2306,2020-04-20,329545994,63703656,4041575,61735122,8051819
2307,2020-04-21,312023651,48755875,2721275,40937346,4211691
2308,2020-04-22,110319738,50707771,2111027,37826657,7232543
2309,2020-04-23,240100373,76050590,2720318,84143143,15626051
2310,2020-04-24,216731985,59197370,1941763,75853830,8638857
2311,2020-04-25,114516161,48548322,1800237,67101532,5063038
2312,2020-04-26,124791162,44659076,2048517,92587596,5452095
2313,2020-04-27,270870193,55339410,2548444,83727531,11258234
2314,2020-04-28,213382588,44764365,2579189,53395165,8899401
2315,2020-04-29,329707382,103789250,7935576,121336918,19102243
2316,2020-04-30,543633341,137347520,12317978,231583721,26759053
2317,2020-05-01,177263644,69829146,3731981,120477175,10688504
2318,2020-05-02,129994715,46012233,2389032,81861327,6679748
2319,2020-05-03,170598465,64188249,4059830,81824299,11498846
2320,2020-05-04,197580489,68326355,4529257,97094922,10856735
2321,2020-05-05,162191578,60983335,2738864,61987693,7955052
2322,2020-05-06,405566363,63067907,4400341,67331229,13264282
2323,2020-05-07,235660972,94902935,6621456,88863190,16762643
2324,2020-05-08,252877229,65754570,4421411,78978868,12206539
2325,2020-05-09,209556855,66708420,4207100,91841199,10035029
2326,2020-05-10,319675665,122991029,12306618,111762237,25947859
2327,2020-05-11,249718309,115502593,10448901,108641860,21400944
2328,2020-05-12,288189621,57514849,2733109,69916695,8522632
2329,2020-05-13,264047803,62410210,2794835,55234517,12939528
2330,2020-05-14,264916397,96332823,4951244,70636877,20128349
2331,2020-05-15,233754272,76715640,4959662,64306733,16086801
2332,2020-05-16,224829906,43722440,1913124,39958325,7796995
2333,2020-05-17,179542406,48356408,2939349,30394682,9920349
2334,2020-05-18,192673693,65779302,3393161,89835001,14462312
2335,2020-05-19,165558570,66663318,3547970,105764407,15632607
2336,2020-05-20,169296115,62742246,2745560,103307621,13617541
2337,2020-05-21,294858754,87646867,6515243,218276977,25234664
2338,2020-05-22,198444096,64453133,3338433,139797697,9806594
2339,2020-05-23,158997300,40201047,1647323,87449284,5511540
2340,2020-05-24,185485023,51975889,3009421,113282083,9539478
2341,2020-05-25,186211666,55383729,4208352,172137002,13265281
2342,2020-05-26,162418294,48944758,2657378,126823428,6617162
2343,2020-05-27,296219199,56591980,2875090,124636620,11144475
2344,2020-05-28,233159639,62085221,2814119,90961576,19799387
2345,2020-05-29,196940651,63060756,2510881,124651074,10410746
2346,2020-05-30,198194103,63022408,3269518,97874908,10828593
2347,2020-05-31,203589458,65402891,2583444,126710709,8234737
2348,2020-06-01,221711858,74582350,4475563,136458985,14847763
2349,2020-06-02,266314206,93385607,8201255,184660945,22955460
2350,2020-06-03,175787515,54783915,2476805,120783417,9645556
2351,2020-06-04,227155383,85484691,4931338,184565017,13453624
2352,2020-06-05,223595592,82751555,3037260,129175864,10482904
2353,2020-06-06,190469428,72025202,1590275,80735824,5714123
2354,2020-06-07,350752551,75168548,3438761,115191118,12090136
2355,2020-06-08,190251591,60623440,2307687,66462632,4983419
2356,2020-06-09,191548442,70370913,3115259,64945925,7220238
2357,2020-06-10,196385430,77140910,2969070,110243080,8015955
2358,2020-06-11,185355491,103839227,6805454,132758519,18571605
2359,2020-06-12,160590261,69782631,2546043,132696222,7324058
2360,2020-06-13,111501796,52440198,1012979,105276092,3455028
2361,2020-06-14,146347020,54499104,1548562,78160833,6862445
2362,2020-06-15,259105673,79755012,5190373,131600745,15215032
2363,2020-06-16,287785680,61106674,2350735,69935690,8990823
2364,2020-06-17,226174699,66183665,2956547,139102864,7724860
2365,2020-06-18,182797312,47128341,1574787,91434817,5256521
2366,2020-06-19,175159668,51400129,2228218,103334314,5197819
2367,2020-06-20,159568784,50384001,1285033,69075812,3111754
2368,2020-06-21,158119611,44647263,873984,47136116,4590423
2369,2020-06-22,275349667,69663675,3466676,74675432,8888959
2370,2020-06-23,225502594,53516428,2429451,56920104,6663880
2371,2020-06-24,231983744,69214249,4107667,75747523,10041056
2372,2020-06-25,278515539,69358844,2853892,66984055,7910320
2373,2020-06-26,155878764,58351186,2582700,76294731,7227594
2374,2020-06-27,181032710,60258476,2147569,61059976,5214585
2375,2020-06-28,155857891,55418478,1901208,68647499,12210159
2376,2020-06-29,126985899,52378257,1664673,80460894,10204247
2377,2020-06-30,281995032,51819069,1532103,58800007,3064129
2378,2020-07-01,250162657,55438479,2389504,72129153,3619936
2379,2020-07-02,232438186,62212346,2479494,75427276,3836578
2380,2020-07-03,205963218,53787475,1555889,90936138,2274950
2381,2020-07-04,153837301,47989574,1356396,63812322,1970766
2382,2020-07-05,153015214,49165667,1929155,70390887,3236311
2383,2020-07-06,221009165,75269895,4166940,134062018,12006933
2384,2020-07-07,197167412,56161870,2189175,115825585,14610882
2385,2020-07-08,346414052,76598418,4740712,197983811,22587113
2386,2020-07-09,259731020,72463807,3854038,176799466,16620027
2387,2020-07-10,254784435,59985880,2815902,124781771,16812710
2388,2020-07-11,151011852,47401302,1333600,100914846,23082049
2389,2020-07-12,170949084,48905760,1817245,93859673,12918076
2390,2020-07-13,294726171,66280833,3014189,133737631,14260793
2391,2020-07-14,275399899,57867997,2313703,130647470,21190331
2392,2020-07-15,224689231,50271551,1686884,145253643,24506193
2393,2020-07-16,286203553,65056994,2810926,151740998,12971455
2394,2020-07-17,294248432,61808687,1984755,85534460,13581603
2395,2020-07-18,232848562,48148504,971460,78481141,15138842
2396,2020-07-19,185833148,51655758,1487200,107834635,18014158
2397,2020-07-20,241898710,61158690,1921883,107060263,14430077
2398,2020-07-21,217635513,61003596,2457446,123187562,9725488
2399,2020-07-22,201923337,83984111,2780238,96530028,23418653
2400,2020-07-23,226046491,118253793,4545168,99778189,15320692
2401,2020-07-24,183964264,74626938,4244807,63347130,13053157
2402,2020-07-25,204611180,81524826,4425643,95175108,11473077
2403,2020-07-26,282077796,98385021,6696533,169944861,18138397
2404,2020-07-27,439944813,194516282,14266408,241329080,33321508
2405,2020-07-28,307376810,149187647,11070042,245133580,31921549
2406,2020-07-29,253652552,135228501,8313459,234355212,27529640
2407,2020-07-30,202794977,102088854,7565417,164393348,19147998
2408,2020-07-31,262725425,95308419,6998664,208493974,21384872
2409,2020-08-01,372395833,134155093,11162470,323233367,27728740
2410,2020-08-02,570947524,257552937,23506907,574334394,39419442
2411,2020-08-03,329094449,133726651,11978807,281852202,19660441
2412,2020-08-04,316280224,125651210,9892103,251086354,16466142
2413,2020-08-05,394979718,127488745,8158792,182983569,17695818
2414,2020-08-06,299108732,117161129,5369195,176327969,12304266
2415,2020-08-07,438123964,109386404,9430859,207026495,15815926
2416,2020-08-08,254663895,74909055,5086372,174419613,11177814
2417,2020-08-09,272100513,100818189,6932297,259151215,9139565
2418,2020-08-10,358125355,158613122,8676341,324404627,15975547
2419,2020-08-11,370515021,210182831,9415510,272114653,17563874
2420,2020-08-12,395560898,226301773,6617413,245250145,13734151
2421,2020-08-13,590767158,182022508,8616502,304140777,17658548
2422,2020-08-14,476244607,160179068,5395058,271418146,17759721
2423,2020-08-15,427453265,141196032,5275153,299913569,15326859
2424,2020-08-16,383180064,127327393,4995603,292404841,14535476
2425,2020-08-17,474632975,157932020,8362650,435139409,17712026
2426,2020-08-18,442125255,150134247,6771686,322183088,20641125
2427,2020-08-19,448249538,171421508,8887808,295250509,22417243
2428,2020-08-20,326114145,127607709,3653986,300283266,13606213
2429,2020-08-21,466574374,181671886,6091864,566201263,17190157
2430,2020-08-22,336022732,124886625,5144939,382547271,12859715
2431,2020-08-23,247618346,115854327,2638621,235687765,10621938
2432,2020-08-24,263300312,109943193,3051974,226275661,10032923
2433,2020-08-25,295495247,172385207,5584843,222743275,16087452
